类型,WindCode,成交日期时间,成交价格,成交数量,成交金额,买卖方向
transaction,600000.SH,2016-05-04 09:31:22.600000,18.09,300,5427.0,83
transaction,600000.SH,2016-05-04 09:31:22.600000,18.09,700,12663.0,83
transaction,000001.SZ,2016-05-04 09:31:24.730000,10.67,1000,10670.0,66
transaction,600000.SH,2016-05-04 09:31:23.200000,18.09,200,3618.0,83
transaction,600000.SH,2016-05-04 09:31:25.190000,18.1,500,9050.0,66
transaction,600000.SH,2016-05-04 09:31:25.720000,18.09,200,3618.0,83
transaction,600000.SH,2016-05-04 09:31:25.760000,18.1,500,9050.0,66
transaction,000001.SZ,2016-05-04 09:31:26.830000,10.67,1000,10670.0,66
transaction,000001.SZ,2016-05-04 09:31:27.210000,10.67,2000,21340.0,66
transaction,000001.SZ,2016-05-04 09:31:27.460000,0.0,2500,0.0,32
transaction,000001.SZ,2016-05-04 09:31:28.310000,10.67,1000,10670.0,66
transaction,000001.SZ,2016-05-04 09:31:28.370000,10.67,7100,75757.0,66
transaction,000001.SZ,2016-05-04 09:31:28.940000,10.67,100,1067.0,66
transaction,600000.SH,2016-05-04 09:31:28.420000,18.1,100,1810.0,66
transaction,000001.SZ,2016-05-04 09:31:29.760000,10.66,500,5330.0,83
transaction,000001.SZ,2016-05-04 09:31:29.830000,10.67,1000,10670.0,66
transaction,000001.SZ,2016-05-04 09:31:30.960000,10.67,5000,53350.0,66
transaction,000001.SZ,2016-05-04 09:31:31.600000,10.66,100,1066.0,83
transaction,000001.SZ,2016-05-04 09:31:31.600000,10.66,1900,20254.0,83
transaction,000001.SZ,2016-05-04 09:31:31.630000,10.66,100,1066.0,83
transaction,000001.SZ,2016-05-04 09:31:31.630000,10.66,300,3198.0,83
transaction,000001.SZ,2016-05-04 09:31:31.630000,10.66,700,7462.0,83
transaction,600000.SH,2016-05-04 09:31:29.260000,18.1,6600,119460.0,66
transaction,600000.SH,2016-05-04 09:31:29.340000,18.09,900,16281.0,83
transaction,600000.SH,2016-05-04 09:31:29.340000,18.09,400,7236.0,83
transaction,600000.SH,2016-05-04 09:31:29.340000,18.09,600,10854.0,83
transaction,600000.SH,2016-05-04 09:31:29.340000,18.09,500,9045.0,83
transaction,600000.SH,2016-05-04 09:31:29.340000,18.09,300,5427.0,83
transaction,600000.SH,2016-05-04 09:31:30.720000,18.1,10000,181000.0,66
transaction,600000.SH,2016-05-04 09:31:32.000000,18.1,200,3620.0,66
transaction,600000.SH,2016-05-04 09:31:32.040000,18.1,500,9050.0,66
transaction,000001.SZ,2016-05-04 09:31:33.110000,10.67,3800,40546.0,66
transaction,000001.SZ,2016-05-04 09:31:33.780000,10.67,1000,10670.0,66
transaction,000001.SZ,2016-05-04 09:31:34.080000,10.67,10000,106700.0,66
transaction,000001.SZ,2016-05-04 09:31:34.640000,10.67,1000,10670.0,66
transaction,000001.SZ,2016-05-04 09:31:34.640000,0.0,1000,0.0,32
transaction,600000.SH,2016-05-04 09:31:32.400000,18.1,1300,23530.0,66
transaction,600000.SH,2016-05-04 09:31:32.670000,18.1,300,5430.0,66
transaction,600000.SH,2016-05-04 09:31:32.860000,18.1,200,3620.0,66
transaction,600000.SH,2016-05-04 09:31:34.220000,18.1,300,5430.0,66
transaction,600000.SH,2016-05-04 09:31:34.890000,18.1,300,5430.0,66
transaction,000001.SZ,2016-05-04 09:31:35.040000,10.67,900,9603.0,66
transaction,000001.SZ,2016-05-04 09:31:35.040000,10.67,100,1067.0,66
transaction,000001.SZ,2016-05-04 09:31:36.680000,0.0,500,0.0,32
transaction,000001.SZ,2016-05-04 09:31:36.790000,10.67,800,8536.0,66
transaction,000001.SZ,2016-05-04 09:31:36.790000,10.67,600,6402.0,66
transaction,000001.SZ,2016-05-04 09:31:36.790000,10.67,2000,21340.0,66
transaction,000001.SZ,2016-05-04 09:31:36.790000,10.67,7200,76824.0,66
transaction,000001.SZ,2016-05-04 09:31:36.790000,10.67,100,1067.0,66
transaction,000001.SZ,2016-05-04 09:31:37.660000,10.67,1400,14938.0,83
transaction,600000.SH,2016-05-04 09:31:35.190000,18.1,200,3620.0,66
transaction,600000.SH,2016-05-04 09:31:35.640000,18.1,4100,74210.0,66
transaction,600000.SH,2016-05-04 09:31:35.640000,18.1,2000,36200.0,66
transaction,600000.SH,2016-05-04 09:31:36.680000,18.1,1800,32580.0,83
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,1543,16479.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,500,5340.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,800,8544.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,5100,54468.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,800,8544.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,300,3204.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,500,5340.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,5000,53400.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,300,3204.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,2000,21360.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,2000,21360.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.68,2500,26700.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.69,1600,17104.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.69,1000,10690.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.69,2000,21380.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.69,1000,10690.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.69,800,8552.0,66
transaction,000001.SZ,2016-05-04 09:31:38.160000,10.69,257,2747.0,66
transaction,000001.SZ,2016-05-04 09:31:38.410000,10.67,20000,213400.0,83
transaction,000001.SZ,2016-05-04 09:31:39.260000,10.67,5000,53350.0,83
transaction,000001.SZ,2016-05-04 09:31:39.810000,10.67,100,1067.0,83
transaction,600000.SH,2016-05-04 09:31:40.300000,18.1,1000,18100.0,83
transaction,600000.SH,2016-05-04 09:31:40.300000,18.1,300,5430.0,83
transaction,000001.SZ,2016-05-04 09:31:41.290000,10.67,430,4588.0,83
transaction,000001.SZ,2016-05-04 09:31:42.310000,0.0,2100,0.0,32
transaction,000001.SZ,2016-05-04 09:31:42.710000,10.69,243,2597.0,66
transaction,000001.SZ,2016-05-04 09:31:42.710000,10.69,2000,21380.0,66
transaction,000001.SZ,2016-05-04 09:31:42.710000,10.69,5000,53450.0,66
transaction,000001.SZ,2016-05-04 09:31:42.710000,10.69,2757,29472.0,66
transaction,600000.SH,2016-05-04 09:31:41.920000,18.11,4100,74251.0,66
transaction,600000.SH,2016-05-04 09:31:41.920000,18.11,5900,106849.0,66
transaction,600000.SH,2016-05-04 09:31:41.920000,18.11,200,3622.0,66
transaction,600000.SH,2016-05-04 09:31:41.920000,18.12,300,5436.0,66
transaction,600000.SH,2016-05-04 09:31:43.920000,18.1,2000,36200.0,83
transaction,000001.SZ,2016-05-04 09:31:47.000000,10.67,1000,10670.0,83
transaction,600000.SH,2016-05-04 09:31:46.170000,18.12,38,688.0,66
transaction,600000.SH,2016-05-04 09:31:46.170000,18.12,1,18.0,66
transaction,600000.SH,2016-05-04 09:31:46.170000,18.12,100,1812.0,66
transaction,600000.SH,2016-05-04 09:31:46.170000,18.12,1000,18120.0,66
transaction,600000.SH,2016-05-04 09:31:46.170000,18.12,61,1105.0,66
transaction,600000.SH,2016-05-04 09:31:46.340000,18.12,39,706.0,66
transaction,600000.SH,2016-05-04 09:31:46.340000,18.12,200,3624.0,66
transaction,600000.SH,2016-05-04 09:31:46.340000,18.12,600,10872.0,66
transaction,600000.SH,2016-05-04 09:31:46.340000,18.12,200,3624.0,66
transaction,600000.SH,2016-05-04 09:31:46.340000,18.12,61,1105.0,66
transaction,600000.SH,2016-05-04 09:31:47.040000,18.11,300,5433.0,83
transaction,600000.SH,2016-05-04 09:31:47.040000,18.1,200,3620.0,83
transaction,000001.SZ,2016-05-04 09:31:48.320000,0.0,2800,0.0,32
transaction,000001.SZ,2016-05-04 09:31:48.750000,10.67,370,3947.0,83
transaction,000001.SZ,2016-05-04 09:31:48.750000,10.67,30000,320100.0,83
transaction,000001.SZ,2016-05-04 09:31:48.750000,10.67,4700,50149.0,83
transaction,000001.SZ,2016-05-04 09:31:48.750000,10.67,1000,10670.0,83
transaction,000001.SZ,2016-05-04 09:31:48.750000,10.67,400,4268.0,83
transaction,000001.SZ,2016-05-04 09:31:48.750000,10.67,17210,183630.0,83
transaction,600000.SH,2016-05-04 09:31:49.430000,18.12,439,7954.0,66
transaction,600000.SH,2016-05-04 09:31:49.430000,18.13,2861,51869.0,66
transaction,600000.SH,2016-05-04 09:31:49.890000,18.13,139,2520.0,66
transaction,600000.SH,2016-05-04 09:31:49.890000,18.14,761,13804.0,66
transaction,600000.SH,2016-05-04 09:31:49.900000,18.14,239,4335.0,66
transaction,600000.SH,2016-05-04 09:31:49.900000,18.14,3061,55526.0,66
transaction,000001.SZ,2016-05-04 09:31:51.280000,10.68,300,3204.0,66
transaction,000001.SZ,2016-05-04 09:31:51.280000,10.68,100,1068.0,66
transaction,000001.SZ,2016-05-04 09:31:53.090000,10.68,600,6408.0,83
transaction,000001.SZ,2016-05-04 09:31:53.090000,10.68,300,3204.0,83
transaction,000001.SZ,2016-05-04 09:31:53.480000,10.69,1900,20311.0,66
transaction,000001.SZ,2016-05-04 09:31:54.230000,10.69,6000,64140.0,66
transaction,000001.SZ,2016-05-04 09:31:54.250000,0.0,2100,0.0,32
transaction,000001.SZ,2016-05-04 09:31:54.460000,10.69,1900,20311.0,66
transaction,000001.SZ,2016-05-04 09:31:54.890000,10.68,500,5340.0,83
transaction,000001.SZ,2016-05-04 09:31:55.180000,10.69,7200,76968.0,66
transaction,600000.SH,2016-05-04 09:31:55.510000,18.12,1000,18120.0,83
transaction,600000.SH,2016-05-04 09:31:55.510000,18.11,1000,18110.0,83
transaction,600000.SH,2016-05-04 09:31:55.510000,18.11,4000,72440.0,83
transaction,600000.SH,2016-05-04 09:31:55.510000,18.11,1700,30787.0,83
transaction,600000.SH,2016-05-04 09:31:55.510000,18.1,2300,41630.0,83
transaction,000001.SZ,2016-05-04 09:31:55.700000,10.68,100,1068.0,83
transaction,000001.SZ,2016-05-04 09:31:55.720000,10.68,200,2136.0,83
transaction,600000.SH,2016-05-04 09:31:55.970000,18.14,1800,32652.0,66
transaction,000001.SZ,2016-05-04 09:31:56.040000,0.0,5000,0.0,32
transaction,000001.SZ,2016-05-04 09:31:56.140000,10.69,6700,71623.0,66
transaction,000001.SZ,2016-05-04 09:31:57.150000,10.68,10600,113208.0,83
transaction,000001.SZ,2016-05-04 09:31:57.150000,10.68,100,1068.0,83
transaction,000001.SZ,2016-05-04 09:31:57.150000,10.68,2100,22428.0,66
transaction,000001.SZ,2016-05-04 09:31:57.320000,10.68,5000,53400.0,66
transaction,000001.SZ,2016-05-04 09:31:58.580000,10.68,1700,18156.0,66
transaction,000001.SZ,2016-05-04 09:31:59.490000,10.68,1000,10680.0,66
transaction,000001.SZ,2016-05-04 09:31:59.710000,10.67,500,5335.0,83
transaction,000001.SZ,2016-05-04 09:31:59.800000,10.68,700,7476.0,66
transaction,000001.SZ,2016-05-04 09:32:00.180000,10.68,1600,17088.0,66
transaction,000001.SZ,2016-05-04 09:32:00.890000,10.68,8000,85440.0,83
transaction,000001.SZ,2016-05-04 09:32:01.760000,10.69,200,2138.0,66
transaction,600000.SH,2016-05-04 09:32:01.090000,18.14,939,17033.0,66
transaction,600000.SH,2016-05-04 09:32:01.090000,18.14,200,3628.0,66
transaction,600000.SH,2016-05-04 09:32:01.090000,18.14,200,3628.0,66
transaction,600000.SH,2016-05-04 09:32:01.090000,18.14,1961,35572.0,66
transaction,000001.SZ,2016-05-04 09:32:02.760000,0.0,1000,0.0,32
transaction,000001.SZ,2016-05-04 09:32:04.930000,10.69,10500,112245.0,66
transaction,600000.SH,2016-05-04 09:32:02.480000,18.14,8039,145827.0,66
transaction,600000.SH,2016-05-04 09:32:02.480000,18.15,600,10890.0,66
transaction,600000.SH,2016-05-04 09:32:02.480000,18.15,300,5445.0,66
transaction,600000.SH,2016-05-04 09:32:02.480000,18.15,1061,19257.0,66
transaction,600000.SH,2016-05-04 09:32:02.930000,18.15,1000,18150.0,66
transaction,000001.SZ,2016-05-04 09:32:07.190000,10.69,1900,20311.0,66
transaction,000001.SZ,2016-05-04 09:32:07.220000,10.68,300,3204.0,83
transaction,600000.SH,2016-05-04 09:32:06.430000,18.15,500,9075.0,66
transaction,600000.SH,2016-05-04 09:32:06.480000,18.15,3439,62417.0,66
transaction,600000.SH,2016-05-04 09:32:06.480000,18.15,5000,90750.0,66
transaction,600000.SH,2016-05-04 09:32:06.480000,18.15,1000,18150.0,66
transaction,600000.SH,2016-05-04 09:32:06.480000,18.15,3861,70077.0,66
transaction,600000.SH,2016-05-04 09:32:07.530000,18.12,500,9060.0,83
transaction,600000.SH,2016-05-04 09:32:07.530000,18.12,100,1812.0,83
transaction,000001.SZ,2016-05-04 09:32:09.480000,10.69,2600,27794.0,66
transaction,000001.SZ,2016-05-04 09:32:09.610000,10.68,1000,10680.0,83
transaction,000001.SZ,2016-05-04 09:32:10.140000,10.68,4900,52332.0,83
transaction,000001.SZ,2016-05-04 09:32:10.200000,10.69,500,5345.0,66
transaction,600000.SH,2016-05-04 09:32:08.400000,18.15,200,3629.0,66
transaction,600000.SH,2016-05-04 09:32:10.360000,18.14,1000,18140.0,83
transaction,600000.SH,2016-05-04 09:32:10.360000,18.14,400,7256.0,83
transaction,000001.SZ,2016-05-04 09:32:11.010000,10.68,4200,44856.0,83
transaction,000001.SZ,2016-05-04 09:32:11.010000,10.68,1500,16020.0,83
transaction,000001.SZ,2016-05-04 09:32:11.010000,10.68,100,1068.0,83
transaction,000001.SZ,2016-05-04 09:32:11.020000,10.68,3000,32040.0,83
transaction,000001.SZ,2016-05-04 09:32:11.020000,10.68,900,9612.0,83
transaction,000001.SZ,2016-05-04 09:32:11.020000,10.68,300,3204.0,83
transaction,000001.SZ,2016-05-04 09:32:12.700000,10.69,10000,106900.0,66
transaction,000001.SZ,2016-05-04 09:32:12.700000,10.69,1000,10690.0,66
transaction,000001.SZ,2016-05-04 09:32:14.720000,10.69,1500,16035.0,66
transaction,000001.SZ,2016-05-04 09:32:15.210000,10.69,100,1069.0,66
transaction,000001.SZ,2016-05-04 09:32:16.920000,10.69,2500,26725.0,66
transaction,600000.SH,2016-05-04 09:32:15.010000,18.15,2000,36300.0,66
transaction,600000.SH,2016-05-04 09:32:16.230000,18.14,1000,18140.0,83
transaction,000001.SZ,2016-05-04 09:32:18.000000,0.0,400,0.0,32
transaction,000001.SZ,2016-05-04 09:32:18.110000,10.69,900,9621.0,66
transaction,000001.SZ,2016-05-04 09:32:19.250000,10.69,1000,10690.0,66
transaction,000001.SZ,2016-05-04 09:32:19.370000,0.0,700,0.0,32
transaction,000001.SZ,2016-05-04 09:32:19.830000,0.0,1500,0.0,32
transaction,000001.SZ,2016-05-04 09:32:20.480000,10.69,500,5345.0,66
transaction,000001.SZ,2016-05-04 09:32:22.470000,0.0,700,0.0,32
transaction,600000.SH,2016-05-04 09:32:20.720000,18.15,4000,72600.0,66
transaction,600000.SH,2016-05-04 09:32:22.240000,18.15,2339,42452.0,66
transaction,600000.SH,2016-05-04 09:32:22.240000,18.15,500,9075.0,66
transaction,600000.SH,2016-05-04 09:32:22.240000,18.15,158,2867.0,66
transaction,000001.SZ,2016-05-04 09:32:23.190000,0.0,1700,0.0,32
transaction,000001.SZ,2016-05-04 09:32:23.670000,10.69,700,7483.0,66
transaction,000001.SZ,2016-05-04 09:32:24.040000,0.0,2000,0.0,32
transaction,600000.SH,2016-05-04 09:32:23.260000,18.15,300,5445.0,83
transaction,600000.SH,2016-05-04 09:32:23.590000,18.15,100,1814.0,83
transaction,600000.SH,2016-05-04 09:32:25.950000,18.15,4003,72654.0,83
transaction,600000.SH,2016-05-04 09:32:26.130000,18.15,1000,18150.0,66
transaction,000001.SZ,2016-05-04 09:32:26.820000,10.69,1000,10690.0,66
transaction,000001.SZ,2016-05-04 09:32:27.160000,10.69,20000,213800.0,66
transaction,000001.SZ,2016-05-04 09:32:27.360000,0.0,500,0.0,32
transaction,000001.SZ,2016-05-04 09:32:27.470000,0.0,4600,0.0,32
transaction,000001.SZ,2016-05-04 09:32:27.550000,0.0,500,0.0,32
transaction,000001.SZ,2016-05-04 09:32:27.860000,10.69,400,4276.0,66
transaction,000001.SZ,2016-05-04 09:32:28.120000,10.68,100,1068.0,83
transaction,000001.SZ,2016-05-04 09:32:28.120000,10.68,1600,17088.0,83
transaction,000001.SZ,2016-05-04 09:32:28.120000,10.68,2000,21360.0,83
transaction,000001.SZ,2016-05-04 09:32:28.120000,10.68,500,5340.0,83
transaction,000001.SZ,2016-05-04 09:32:28.120000,10.68,500,5340.0,83
transaction,000001.SZ,2016-05-04 09:32:28.120000,10.68,500,5340.0,83
transaction,000001.SZ,2016-05-04 09:32:28.120000,10.68,100,1068.0,83
transaction,000001.SZ,2016-05-04 09:32:28.120000,10.68,100,1068.0,83
transaction,000001.SZ,2016-05-04 09:32:28.120000,10.68,600,6408.0,83
transaction,000001.SZ,2016-05-04 09:32:28.120000,10.68,10100,107868.0,83
transaction,000001.SZ,2016-05-04 09:32:28.600000,0.0,1000,0.0,32
transaction,600000.SH,2016-05-04 09:32:26.950000,18.15,200,3629.0,66
transaction,600000.SH,2016-05-04 09:32:28.220000,18.14,300,5442.0,83
