类型,WindCode,日期时间,委托价格,委托数量,委托类别,委托代码
order,000001.SZ,2016-05-04 09:36:10.520000,11.46,1000,0,S
order,000001.SZ,2016-05-04 09:36:10.860000,10.66,500,0,B
order,000001.SZ,2016-05-04 09:36:10.870000,10.66,600,0,B
order,000001.SZ,2016-05-04 09:36:11.170000,10.58,100,0,B
order,000001.SZ,2016-05-04 09:36:11.220000,10.71,3800,0,S
order,000001.SZ,2016-05-04 09:36:11.800000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:36:11.840000,0.0,700,0,C
order,000001.SZ,2016-05-04 09:36:11.910000,11.75,1200,0,S
order,000001.SZ,2016-05-04 09:36:12.010000,10.73,2000,0,S
order,000001.SZ,2016-05-04 09:36:12.360000,10.96,1000,0,S
order,000001.SZ,2016-05-04 09:36:12.420000,0.0,2500,0,C
order,000001.SZ,2016-05-04 09:36:12.680000,10.8,9600,0,S
order,000001.SZ,2016-05-04 09:36:12.690000,10.72,5600,0,S
order,000001.SZ,2016-05-04 09:36:12.730000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:36:12.820000,10.71,500,0,S
order,000001.SZ,2016-05-04 09:36:12.940000,10.68,2000,0,B
order,000001.SZ,2016-05-04 09:36:13.140000,10.77,900,0,S
order,000001.SZ,2016-05-04 09:36:13.180000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:36:13.260000,10.71,10000,0,S
order,000001.SZ,2016-05-04 09:36:13.570000,10.71,1500,0,B
order,000001.SZ,2016-05-04 09:36:13.610000,10.73,400,0,S
order,000001.SZ,2016-05-04 09:36:13.790000,10.85,1200,0,S
order,000001.SZ,2016-05-04 09:36:14.020000,10.71,200,0,B
order,000001.SZ,2016-05-04 09:36:14.130000,10.71,1400,0,B
order,000001.SZ,2016-05-04 09:36:14.200000,10.81,10000,0,S
order,000001.SZ,2016-05-04 09:36:14.300000,10.99,1000,0,S
order,000001.SZ,2016-05-04 09:36:14.480000,10.74,600,0,B
order,000001.SZ,2016-05-04 09:36:14.580000,10.71,2000,0,B
order,000001.SZ,2016-05-04 09:36:14.700000,10.75,2000,0,S
order,000001.SZ,2016-05-04 09:36:14.800000,11.39,5000,0,S
order,000001.SZ,2016-05-04 09:36:14.890000,9.61,1000,0,B
order,000001.SZ,2016-05-04 09:36:15.030000,0.0,10000,0,C
order,000001.SZ,2016-05-04 09:36:15.240000,10.71,3000,0,S
order,000001.SZ,2016-05-04 09:36:15.330000,10.73,2000,0,B
order,000001.SZ,2016-05-04 09:36:15.830000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:36:15.900000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:36:16.600000,10.99,200,0,S
order,000001.SZ,2016-05-04 09:36:16.850000,10.71,10000,0,B
order,000001.SZ,2016-05-04 09:36:17.310000,10.82,500,0,S
order,000001.SZ,2016-05-04 09:36:17.620000,0.0,1800,V,B
order,000001.SZ,2016-05-04 09:36:17.730000,10.71,1500,0,B
order,000001.SZ,2016-05-04 09:36:17.840000,10.79,100,0,S
order,000001.SZ,2016-05-04 09:36:17.870000,0.0,2900,0,C
order,000001.SZ,2016-05-04 09:36:18.170000,11.11,100,0,S
order,000001.SZ,2016-05-04 09:36:18.190000,10.7,200,0,B
order,000001.SZ,2016-05-04 09:36:18.320000,0.0,100,0,C
order,000001.SZ,2016-05-04 09:36:18.460000,10.72,10000,0,S
order,000001.SZ,2016-05-04 09:36:18.940000,0.0,900,0,C
order,000001.SZ,2016-05-04 09:36:18.950000,10.71,1500,0,S
order,000001.SZ,2016-05-04 09:36:19.600000,10.71,500,0,B
order,000001.SZ,2016-05-04 09:36:19.810000,0.0,2800,0,C
order,000001.SZ,2016-05-04 09:36:19.810000,10.68,1300,0,B
order,000001.SZ,2016-05-04 09:36:20.030000,10.7,800,0,B
order,000001.SZ,2016-05-04 09:36:20.360000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:36:20.480000,10.92,700,0,S
order,000001.SZ,2016-05-04 09:36:20.640000,10.75,200,0,S
order,000001.SZ,2016-05-04 09:36:20.730000,10.71,5000,0,S
order,000001.SZ,2016-05-04 09:36:20.850000,0.0,6500,0,C
order,000001.SZ,2016-05-04 09:36:20.930000,10.71,4900,0,B
order,000001.SZ,2016-05-04 09:36:21.360000,10.71,900,0,B
order,000001.SZ,2016-05-04 09:36:21.470000,11.74,700,0,S
order,000001.SZ,2016-05-04 09:36:21.530000,0.0,10000,0,C
order,000001.SZ,2016-05-04 09:36:21.760000,10.7,1300,0,B
order,000001.SZ,2016-05-04 09:36:21.970000,0.0,1700,0,C
order,000001.SZ,2016-05-04 09:36:21.980000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:36:22.160000,10.71,600,0,S
order,000001.SZ,2016-05-04 09:36:22.350000,10.71,1700,0,B
order,000001.SZ,2016-05-04 09:36:22.480000,10.71,500,0,B
order,000001.SZ,2016-05-04 09:36:22.730000,10.7,5300,0,S
order,000001.SZ,2016-05-04 09:36:22.970000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:36:23.800000,10.6,800,0,B
order,000001.SZ,2016-05-04 09:36:23.800000,10.73,2300,0,S
order,000001.SZ,2016-05-04 09:36:23.940000,10.68,1000,0,B
order,000001.SZ,2016-05-04 09:36:24.140000,10.93,3000,0,S
order,000001.SZ,2016-05-04 09:36:24.160000,10.72,30000,0,B
order,000001.SZ,2016-05-04 09:36:24.240000,0.0,200,0,C
order,000001.SZ,2016-05-04 09:36:24.400000,10.0,1000,0,B
order,000001.SZ,2016-05-04 09:36:24.640000,10.7,1000,0,S
order,000001.SZ,2016-05-04 09:36:24.860000,10.79,500,0,S
order,000001.SZ,2016-05-04 09:36:24.940000,10.72,10000,0,S
order,000001.SZ,2016-05-04 09:36:24.980000,10.71,4000,0,S
order,000001.SZ,2016-05-04 09:36:25.380000,10.71,300,0,S
order,000001.SZ,2016-05-04 09:36:25.410000,10.69,1600,0,B
order,000001.SZ,2016-05-04 09:36:25.480000,10.73,1000,0,S
order,000001.SZ,2016-05-04 09:36:25.560000,10.71,700,0,S
order,000001.SZ,2016-05-04 09:36:25.630000,10.86,7500,0,S
order,000001.SZ,2016-05-04 09:36:26.360000,10.75,2000,0,S
order,000001.SZ,2016-05-04 09:36:26.570000,10.68,1000,0,B
order,000001.SZ,2016-05-04 09:36:26.700000,0.0,100,0,C
order,000001.SZ,2016-05-04 09:36:26.880000,10.72,2000,0,B
order,000001.SZ,2016-05-04 09:36:26.880000,10.7,40000,0,B
order,000001.SZ,2016-05-04 09:36:27.360000,0.0,200,0,C
order,000001.SZ,2016-05-04 09:36:27.420000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:36:27.680000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:36:28.310000,11.28,2900,0,S
order,000001.SZ,2016-05-04 09:36:28.330000,10.65,2000,0,B
order,000001.SZ,2016-05-04 09:36:28.470000,10.71,1500,0,B
order,000001.SZ,2016-05-04 09:36:28.600000,10.71,100000,0,S
order,000001.SZ,2016-05-04 09:36:28.950000,0.0,5300,0,C
order,000001.SZ,2016-05-04 09:36:29.230000,10.71,3000,0,B
order,000001.SZ,2016-05-04 09:36:29.360000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:36:29.410000,10.71,6500,0,B
order,000001.SZ,2016-05-04 09:36:29.750000,10.49,500,0,S
order,000001.SZ,2016-05-04 09:36:30.000000,10.71,5300,0,B
order,000001.SZ,2016-05-04 09:36:30.010000,10.75,15600,0,S
order,000001.SZ,2016-05-04 09:36:30.280000,10.71,400,0,S
order,000001.SZ,2016-05-04 09:36:30.460000,0.0,2300,0,C
order,000001.SZ,2016-05-04 09:36:30.860000,10.72,2000,0,S
order,000001.SZ,2016-05-04 09:36:30.900000,10.88,1100,0,S
order,000001.SZ,2016-05-04 09:36:30.990000,10.66,200,0,B
order,000001.SZ,2016-05-04 09:36:31.080000,0.0,100,0,C
order,000001.SZ,2016-05-04 09:36:31.400000,0.0,1300,0,C
order,000001.SZ,2016-05-04 09:36:31.480000,10.96,1000,0,S
order,000001.SZ,2016-05-04 09:36:31.690000,10.71,500,0,S
order,000001.SZ,2016-05-04 09:36:31.850000,10.7,200,0,B
order,000001.SZ,2016-05-04 09:36:31.970000,10.85,500,0,S
order,000001.SZ,2016-05-04 09:36:32.030000,10.71,700,0,S
order,000001.SZ,2016-05-04 09:36:32.170000,10.7,900,0,B
order,000001.SZ,2016-05-04 09:36:33.260000,10.79,100,0,S
order,000001.SZ,2016-05-04 09:36:33.290000,10.71,300,0,B
order,000001.SZ,2016-05-04 09:36:33.340000,10.71,3200,0,B
order,000001.SZ,2016-05-04 09:36:33.600000,10.79,1600,0,S
order,000001.SZ,2016-05-04 09:36:33.920000,10.77,1000,0,S
order,000001.SZ,2016-05-04 09:36:34.130000,10.71,10000,0,S
order,000001.SZ,2016-05-04 09:36:34.610000,0.0,10000,0,C
order,000001.SZ,2016-05-04 09:36:34.670000,10.8,3000,0,S
order,000001.SZ,2016-05-04 09:36:35.060000,10.61,4000,0,B
order,000001.SZ,2016-05-04 09:36:35.150000,10.73,33000,0,S
order,000001.SZ,2016-05-04 09:36:35.220000,10.71,6500,0,B
order,000001.SZ,2016-05-04 09:36:35.250000,10.75,1000,0,S
order,000001.SZ,2016-05-04 09:36:35.330000,10.72,38700,0,S
order,000001.SZ,2016-05-04 09:36:35.640000,11.0,3000,0,S
order,000001.SZ,2016-05-04 09:36:35.740000,0.0,1100,0,C
order,000001.SZ,2016-05-04 09:36:35.760000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:36:36.000000,0.0,3500,0,C
order,000001.SZ,2016-05-04 09:36:36.260000,10.8,500,0,S
order,000001.SZ,2016-05-04 09:36:36.590000,10.71,400,0,B
order,000001.SZ,2016-05-04 09:36:36.610000,10.72,400,0,S
order,000001.SZ,2016-05-04 09:36:36.860000,10.51,1000,0,B
order,000001.SZ,2016-05-04 09:36:36.900000,10.85,100,0,S
order,000001.SZ,2016-05-04 09:36:37.160000,11.75,300,0,S
order,000001.SZ,2016-05-04 09:36:37.200000,10.0,100,0,B
order,000001.SZ,2016-05-04 09:36:37.340000,10.9,1200,0,S
order,000001.SZ,2016-05-04 09:36:37.430000,0.0,200,0,C
order,000001.SZ,2016-05-04 09:36:37.490000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:36:38.050000,10.7,4000,0,B
order,000001.SZ,2016-05-04 09:36:38.080000,10.71,500,0,S
order,000001.SZ,2016-05-04 09:36:38.450000,10.71,5000,0,S
order,000001.SZ,2016-05-04 09:36:38.620000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:36:39.210000,10.79,2000,0,S
order,000001.SZ,2016-05-04 09:36:39.230000,10.7,100,0,S
order,000001.SZ,2016-05-04 09:36:39.340000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:36:39.390000,10.71,1700,0,S
order,000001.SZ,2016-05-04 09:36:40.160000,10.71,3000,0,B
order,000001.SZ,2016-05-04 09:36:40.250000,10.71,500,0,S
order,000001.SZ,2016-05-04 09:36:40.340000,10.98,1000,0,S
order,000001.SZ,2016-05-04 09:36:40.380000,10.71,35000,0,B
order,000001.SZ,2016-05-04 09:36:41.220000,10.73,10000,0,S
order,000001.SZ,2016-05-04 09:36:41.340000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:36:41.350000,10.71,3800,0,B
order,000001.SZ,2016-05-04 09:36:41.350000,10.71,400,0,B
order,000001.SZ,2016-05-04 09:36:41.380000,10.74,400,0,B
order,000001.SZ,2016-05-04 09:36:41.610000,10.71,2300,0,B
order,000001.SZ,2016-05-04 09:36:41.610000,10.71,1700,0,S
order,000001.SZ,2016-05-04 09:36:41.760000,10.73,500,0,S
order,000001.SZ,2016-05-04 09:36:41.780000,10.7,100,0,S
order,000001.SZ,2016-05-04 09:36:41.780000,10.66,500,0,B
order,000001.SZ,2016-05-04 09:36:41.810000,10.69,5000,0,B
order,000001.SZ,2016-05-04 09:36:42.200000,0.0,400,0,C
order,000001.SZ,2016-05-04 09:36:42.390000,9.61,600,0,B
order,000001.SZ,2016-05-04 09:36:42.400000,10.72,500,0,S
order,000001.SZ,2016-05-04 09:36:42.540000,10.73,1300,0,S
order,000001.SZ,2016-05-04 09:36:42.580000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:36:42.680000,10.7,2000,0,S
order,000001.SZ,2016-05-04 09:36:42.820000,10.78,300,0,S
order,000001.SZ,2016-05-04 09:36:43.100000,10.71,30000,0,B
order,000001.SZ,2016-05-04 09:36:43.570000,10.7,800,0,B
order,000001.SZ,2016-05-04 09:36:43.600000,10.7,2000,0,S
order,000001.SZ,2016-05-04 09:36:43.680000,0.0,1100,0,C
order,000001.SZ,2016-05-04 09:36:44.100000,10.71,400,0,S
order,000001.SZ,2016-05-04 09:36:44.240000,10.75,200,0,S
order,000001.SZ,2016-05-04 09:36:44.540000,10.55,2000,0,B
order,000001.SZ,2016-05-04 09:36:44.700000,0.0,400,0,C
order,000001.SZ,2016-05-04 09:36:44.800000,10.71,15000,0,S
order,000001.SZ,2016-05-04 09:36:44.830000,10.73,10000,0,S
order,000001.SZ,2016-05-04 09:36:44.940000,10.71,100,0,S
order,000001.SZ,2016-05-04 09:36:45.060000,10.71,4300,0,S
order,000001.SZ,2016-05-04 09:36:45.540000,10.75,4100,0,S
order,000001.SZ,2016-05-04 09:36:45.760000,10.71,2900,0,B
order,000001.SZ,2016-05-04 09:36:45.850000,10.97,1000,0,S
order,000001.SZ,2016-05-04 09:36:45.910000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:36:46.270000,10.68,100,0,B
order,000001.SZ,2016-05-04 09:36:46.380000,10.75,1000,0,S
order,000001.SZ,2016-05-04 09:36:46.520000,10.78,1000,0,S
order,000001.SZ,2016-05-04 09:36:46.600000,10.79,300,0,S
order,000001.SZ,2016-05-04 09:36:46.680000,0.0,1800,V,B
order,000001.SZ,2016-05-04 09:36:46.820000,10.73,10000,0,S
order,000001.SZ,2016-05-04 09:36:46.850000,10.71,1900,0,S
order,000001.SZ,2016-05-04 09:36:47.220000,10.76,100,0,S
order,000001.SZ,2016-05-04 09:36:47.280000,10.75,1000,0,S
order,000001.SZ,2016-05-04 09:36:47.880000,10.7,100,0,S
order,000001.SZ,2016-05-04 09:36:47.890000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:36:47.960000,10.7,4000,0,B
order,000001.SZ,2016-05-04 09:36:48.290000,10.73,2000,0,B
order,000001.SZ,2016-05-04 09:36:48.360000,11.11,1000,0,S
order,000001.SZ,2016-05-04 09:36:48.550000,10.71,2000,0,B
order,000001.SZ,2016-05-04 09:36:48.660000,10.96,400,0,S
order,000001.SZ,2016-05-04 09:36:48.700000,10.68,1000,0,B
order,000001.SZ,2016-05-04 09:36:48.830000,0.0,3000,0,C
order,000001.SZ,2016-05-04 09:36:48.830000,10.73,1000,0,S
order,000001.SZ,2016-05-04 09:36:48.850000,10.75,700,0,S
order,000001.SZ,2016-05-04 09:36:48.910000,10.75,600,0,S
order,000001.SZ,2016-05-04 09:36:48.910000,10.74,2100,0,S
order,000001.SZ,2016-05-04 09:36:48.930000,10.71,2000,0,B
order,000001.SZ,2016-05-04 09:36:49.040000,0.0,1000,0,C
order,000001.SZ,2016-05-04 09:36:49.230000,10.76,3000,0,S
order,000001.SZ,2016-05-04 09:36:49.620000,0.0,3000,0,C
order,000001.SZ,2016-05-04 09:36:49.650000,10.66,500,0,B
order,000001.SZ,2016-05-04 09:36:49.680000,10.75,500,0,S
order,000001.SZ,2016-05-04 09:36:50.070000,10.73,400,0,S
order,000001.SZ,2016-05-04 09:36:50.090000,10.71,20000,0,S
order,000001.SZ,2016-05-04 09:36:50.170000,10.71,500,0,B
order,000001.SZ,2016-05-04 09:36:50.170000,11.45,25000,0,S
order,000001.SZ,2016-05-04 09:36:50.200000,10.71,2800,0,S
order,000001.SZ,2016-05-04 09:36:50.810000,10.7,1000,0,B
order,000001.SZ,2016-05-04 09:36:51.320000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:36:51.360000,10.7,100,0,B
order,000001.SZ,2016-05-04 09:36:51.410000,10.7,300,0,B
order,000001.SZ,2016-05-04 09:36:51.770000,10.69,1500,0,B
order,000001.SZ,2016-05-04 09:36:52.250000,10.71,5000,0,B
order,000001.SZ,2016-05-04 09:36:52.680000,10.7,2000,0,S
order,000001.SZ,2016-05-04 09:36:52.970000,10.71,3800,0,S
order,000001.SZ,2016-05-04 09:36:53.420000,10.75,1000,0,S
order,000001.SZ,2016-05-04 09:36:54.170000,10.71,4000,0,B
order,000001.SZ,2016-05-04 09:36:54.300000,10.71,200,0,B
order,000001.SZ,2016-05-04 09:36:54.480000,10.58,500,0,B
order,000001.SZ,2016-05-04 09:36:54.520000,10.64,10000,0,B
order,000001.SZ,2016-05-04 09:36:54.760000,11.21,1000,0,S
order,000001.SZ,2016-05-04 09:36:54.760000,10.71,300,0,S
order,000001.SZ,2016-05-04 09:36:54.980000,10.66,500,0,B
order,000001.SZ,2016-05-04 09:36:55.170000,10.7,100,0,S
order,000001.SZ,2016-05-04 09:36:55.230000,10.7,30000,0,B
order,000001.SZ,2016-05-04 09:36:55.270000,10.8,500,0,S
order,000001.SZ,2016-05-04 09:36:55.310000,10.65,5000,0,B
order,000001.SZ,2016-05-04 09:36:55.330000,10.65,300,0,B
order,000001.SZ,2016-05-04 09:36:55.690000,10.71,4400,0,B
order,000001.SZ,2016-05-04 09:36:55.760000,10.9,500,0,S
order,000001.SZ,2016-05-04 09:36:56.520000,10.85,2000,0,S
order,000001.SZ,2016-05-04 09:36:56.630000,10.75,500,0,S
order,000001.SZ,2016-05-04 09:36:56.890000,10.69,400,0,B
order,000001.SZ,2016-05-04 09:36:57.420000,10.78,1000,0,S
order,000001.SZ,2016-05-04 09:36:57.490000,10.79,500,0,S
order,000001.SZ,2016-05-04 09:36:57.680000,10.71,3000,0,S
order,000001.SZ,2016-05-04 09:36:57.740000,10.35,300,0,B
order,000001.SZ,2016-05-04 09:36:57.940000,11.73,3000,0,S
order,000001.SZ,2016-05-04 09:36:58.280000,10.73,800,0,S
order,000001.SZ,2016-05-04 09:36:58.290000,10.58,500,0,B
order,000001.SZ,2016-05-04 09:36:58.440000,10.7,300,0,S
order,000001.SZ,2016-05-04 09:36:58.670000,10.79,700,0,S
order,000001.SZ,2016-05-04 09:36:58.880000,11.32,1000,0,S
order,000001.SZ,2016-05-04 09:36:59.400000,10.8,400,0,S
order,000001.SZ,2016-05-04 09:36:59.780000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:36:59.950000,10.69,3000,0,B
order,000001.SZ,2016-05-04 09:37:00.040000,10.49,500,0,S
order,000001.SZ,2016-05-04 09:37:00.040000,10.7,500,0,B
order,000001.SZ,2016-05-04 09:37:00.100000,10.71,600,0,S
order,000001.SZ,2016-05-04 09:37:00.110000,10.7,100,0,S
order,000001.SZ,2016-05-04 09:37:00.180000,10.72,1000,0,S
order,000001.SZ,2016-05-04 09:37:00.260000,10.73,700,0,S
order,000001.SZ,2016-05-04 09:37:00.280000,11.1,300,0,S
order,000001.SZ,2016-05-04 09:37:00.690000,10.72,1700,0,S
order,000001.SZ,2016-05-04 09:37:00.710000,10.71,1500,0,S
order,000001.SZ,2016-05-04 09:37:00.930000,0.0,15000,0,C
order,000001.SZ,2016-05-04 09:37:01.140000,10.7,8100,0,S
order,000001.SZ,2016-05-04 09:37:01.320000,10.98,1500,0,S
order,000001.SZ,2016-05-04 09:37:01.330000,10.71,80000,0,S
order,000001.SZ,2016-05-04 09:37:01.470000,0.0,100,0,C
order,000001.SZ,2016-05-04 09:37:01.500000,11.18,500,0,S
order,000001.SZ,2016-05-04 09:37:01.710000,0.0,1700,0,C
order,000001.SZ,2016-05-04 09:37:01.970000,10.71,1000,0,B
order,000001.SZ,2016-05-04 09:37:02.200000,10.75,4500,0,S
order,000001.SZ,2016-05-04 09:37:02.330000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:37:02.780000,10.7,2000,0,B
order,000001.SZ,2016-05-04 09:37:03.560000,10.72,2000,0,S
order,000001.SZ,2016-05-04 09:37:03.580000,10.77,3000,0,S
order,000001.SZ,2016-05-04 09:37:03.770000,10.7,2700,0,B
order,000001.SZ,2016-05-04 09:37:03.850000,10.71,100,0,B
order,000001.SZ,2016-05-04 09:37:04.300000,10.66,10000,0,B
order,000001.SZ,2016-05-04 09:37:04.790000,10.71,500,0,S
order,000001.SZ,2016-05-04 09:37:05.030000,10.71,900,0,S
order,000001.SZ,2016-05-04 09:37:05.030000,0.0,500,0,C
order,000001.SZ,2016-05-04 09:37:05.160000,10.69,500,0,B
order,000001.SZ,2016-05-04 09:37:05.230000,10.71,20000,0,S
order,000001.SZ,2016-05-04 09:37:05.250000,0.0,200,0,C
order,000001.SZ,2016-05-04 09:37:05.370000,11.7,400,0,S
order,000001.SZ,2016-05-04 09:37:05.500000,10.71,1000,0,S
order,000001.SZ,2016-05-04 09:37:05.500000,10.73,2000,0,S
order,000001.SZ,2016-05-04 09:37:05.570000,0.0,300,0,C
order,000001.SZ,2016-05-04 09:37:05.790000,10.96,300,0,S
order,000001.SZ,2016-05-04 09:37:06.330000,10.51,2000,0,B
